Time stamp;;;Electrical load [MWh];;;;Water consumption [m3/h];;;Solar data [Wh/m2];;;Wind speed [10 magl] [m/s];;;Temperature at 2m [¡C];;
Month;Hour of the day;Hour of the year;Load A;Load B;Load A + random;Load B + random;Regime1 (m?/h);Regime2 (m?/h);Regime3 (m?/h); IDEAM ; MERRA2; ERA5 ; IDEAM ; MERRA2; ERA5 ; IDEAM ; MERRA2; ERA5 
10;20;6836;5.7;6.6;5.8;6.6;0.0;99.2;124.6;0;0;0;1.9;3.7;0.869; 28.92 ;26.64;25.97
10;21;6837;5.8;6.0;5.8;6.0;0.0;99.2;112.4;0;0;0;2.675;3.35;1.436; 28.65 ;26.40;25.723
10;22;6838;5.4;5.7;5.4;5.6;0.0;99.2;87.9;0;0;0;1.917;2.8;1.516; 28.37 ;26.17;25.25
10;23;6839;5.4;5.6;5.4;5.5;0.0;99.2;37.8;0;0;0;1.367;2.79;0.659; 28.09 ;26.13;25.041
10;24;6840;5.6;5.5;5.6;5.4;0.0;99.2;16.3;0;0;0;1.65;2.69;0.47; 27.82 ;26.11;24.673
10;1;6841;5.6;9.4;5.7;9.5;0.0;99.2;8.9;0;0;0;1.3;2.36;0.418; 27.54 ;26.12;24.403
10;2;6842;5.6;9.2;5.6;9.2;0.0;99.2;2.2;0;0;0;1.3;2.15;0.231; 27.26 ;26.07;24.032
10;3;6843;5.7;8.7;5.7;8.8;0.0;99.2;3.3;0;0;0;0.85;1.91;3.034; 26.98 ;26.26;24.157
10;4;6844;5.6;8.8;5.6;8.9;0.0;99.2;6.7;0;0;0;1.333;1.75;2.587; 26.71 ;26.95;24.002
10;5;6845;5.4;9.3;5.5;9.3;0.0;99.2;14.5;0;0;0;1.908;1.75;1.658; 26.43 ;28.02;24.114
10;6;6846;5.4;8.8;5.3;8.8;0.0;99.2;37.8;0;0;0;1.833;1.83;1.995; 26.15 ;29.32;24.171
10;7;6847;5.5;8.5;5.5;8.4;0.0;99.2;100.2;0;0.0142;0.98;1.392;1.91;2.262; 25.88 ;30.27;24.182
10;8;6848;5.8;8.2;5.8;8.2;0.0;99.2;169.8;73;24.0249;45.49;0.742;1.74;1.377; 25.60 ;30.63;24.588
10;9;6849;5.9;8.1;5.9;8.1;264.6;99.2;64.3;295.9;95.5669;106.34;1.342;1.74;0.843; 26.38 ;30.87;25.54
10;10;6850;5.4;7.6;5.4;7.6;264.6;99.2;74.6;392.5;183.9826;182.15;1.258;1.87;0.245; 27.17 ;30.79;26.243
10;11;6851;5.5;7.8;5.5;7.7;264.6;99.2;62.3;593.7;279.038;229.51;1.933;2.07;1.532; 27.95 ;30.68;26.756
10;12;6852;5.7;8.0;5.7;8.1;264.6;99.2;200.3;427;385.1067;242.41;2.908;2.43;2.776; 28.73 ;30.15;26.942
10;13;6853;5.6;8.1;5.7;8.2;264.6;99.2;287.1;719.9;460.8077;215.53;3.058;2.76;3.201; 29.52 ;29.26;26.809
10;14;6854;5.6;7.8;5.6;7.9;264.6;99.2;399.5;335.3;458.8695;255.21;2.808;2.8;3.365; 30.30 ;28.26;26.939
10;15;6855;5.3;6.8;5.3;6.8;264.6;99.2;226.8;208.1;394.9372;287.02;2.008;2.77;3.822; 29.24 ;27.76;27.228
10;16;6856;5.6;6.7;5.6;6.8;264.6;99.2;52.1;48.3;287.1004;182.55;5.4;2.51;3.322; 28.18 ;27.55;26.74
10;17;6857;5.8;6.5;5.9;6.5;264.6;99.2;87.9;11.8;173.4273;78.08;3.083;2.22;2.764; 27.12 ;27.38;26.552
10;18;6858;5.9;6.6;5.8;6.5;0.0;99.2;91.6;0;84.289;62.13;1.967;1.96;1.914; 26.06 ;27.24;26.556
10;19;6859;5.8;6.7;5.7;6.7;0.0;99.2;112.4;0;13.4866;6.6;1.592;1.78;1.792; 25.00 ;27.14;26.203
10;20;6860;5.7;6.6;5.7;6.6;0.0;99.2;124.6;0;0;0;1.658;1.81;1.653; 25.07 ;26.98;25.998
10;21;6861;5.8;6.0;5.7;6.0;0.0;99.2;112.4;0;0;0;1.933;2.02;1.117; 25.14 ;26.76;25.641
10;22;6862;5.4;5.7;5.3;5.6;0.0;99.2;87.9;0;0;0;1.267;2.25;0.635; 25.21 ;26.58;25.412
10;23;6863;5.4;5.6;5.4;5.5;0.0;99.2;37.8;0;0;0;0.692;2.36;0.738; 25.28 ;26.44;25.09
10;24;6864;5.6;5.5;5.5;5.6;0.0;99.2;16.3;0;0;0;0.892;2.52;0.818; 25.35 ;26.31;24.739
10;1;6865;5.6;9.4;5.6;9.5;0.0;99.2;8.9;0;0;0;0.692;2.82;0.961; 25.42 ;26.21;24.563
10;2;6866;5.6;9.2;5.6;9.2;0.0;99.2;2.2;0;0;0;1.233;3.19;1.159; 25.48 ;26.16;24.557
10;3;6867;5.7;8.7;5.7;8.8;0.0;99.2;3.3;0;0;0;0.7;3.56;1.805; 25.55 ;26.35;24.742
10;4;6868;5.6;8.8;5.6;8.8;0.0;99.2;6.7;0;0;0;0.608;3.94;1.115; 25.62 ;26.78;24.681
10;5;6869;5.4;9.3;5.4;9.3;0.0;99.2;14.5;0;0;0;0.842;3.91;0.159; 25.69 ;27.18;24.883
10;6;6870;5.4;8.8;5.3;8.7;0.0;99.2;37.8;0;0;0;0.917;3.94;0.32; 25.76 ;27.72;24.678
10;7;6871;5.5;8.5;5.5;8.5;0.0;99.2;100.2;3.9;0.0153;1.97;1.008;3.85;0.875; 25.83 ;28.30;24.112
10;8;6872;5.8;8.2;5.8;8.3;0.0;99.2;169.8;87.8;33.0024;40.47;2.067;3.54;1.281; 25.90 ;28.79;24.615
10;9;6873;5.9;8.1;5.9;8.0;264.6;99.2;64.3;346.2;121.5551;91.67;1.992;3.27;0.774; 27.27 ;29.19;25.187
10;10;6874;5.4;7.6;5.4;7.6;264.6;99.2;74.6;584.8;219.4743;170.93;3.033;3.16;1.842; 28.63 ;29.40;25.569
10;11;6875;5.5;7.8;5.6;7.8;264.6;99.2;62.3;694.3;309.3755;292.33;3.233;3.26;1.037; 30.00 ;29.36;26.168
10;12;6876;5.7;8.0;5.8;8.0;264.6;99.2;200.3;815.6;385.8733;267.03;3.633;3.32;2.043; 31.37 ;29.16;26.881
10;13;6877;5.6;8.1;5.7;8.1;264.6;99.2;287.1;655.8;441.4976;364.21;3.725;3.41;2.651; 32.73 ;28.74;27.798
10;14;6878;5.6;7.8;5.6;7.7;264.6;99.2;399.5;864.9;453.151;325.42;3.592;3.29;2.619; 34.10 ;28.03;28.276
10;15;6879;5.3;6.8;5.3;6.8;264.6;99.2;226.8;657.8;404.2207;485.81;4.725;3.41;2.711; 33.20 ;27.58;29.124
10;16;6880;5.6;6.7;5.6;6.7;264.6;99.2;52.1;603.6;306.6399;397.88;4.667;3.6;2.598; 32.30 ;27.37;29.168
10;17;6881;5.8;6.5;5.8;6.6;264.6;99.2;87.9;375.7;192.8886;237.98;4.108;3.93;3.019; 31.40 ;27.22;28.793
10;18;6882;5.9;6.6;5.8;6.5;0.0;99.2;91.6;77.9;89.1011;98.36;3.1;4.15;3.407; 30.50 ;27.06;28.116
10;19;6883;5.8;6.7;5.9;6.6;0.0;99.2;112.4;5.9;14.1593;11.03;2.625;4.21;3.454; 29.60 ;26.85;27.397
10;20;6884;5.7;6.6;5.6;6.6;0.0;99.2;124.6;0;0;0;1.375;4.21;3.347; 29.42 ;26.68;27.131
10;21;6885;5.8;6.0;5.7;5.9;0.0;99.2;112.4;0;0;0;2.8;4.11;3.453; 29.25 ;26.52;26.906
10;22;6886;5.4;5.7;5.3;5.7;0.0;99.2;87.9;0;0;0;2.825;4.18;3.501; 29.07 ;26.45;26.785
10;23;6887;5.4;5.6;5.4;5.6;0.0;99.2;37.8;0;0;0;2.3;4.38;2.879; 28.89 ;26.41;26.414
10;24;6888;5.6;5.5;5.6;5.4;0.0;99.2;16.3;0;0;0;1.158;4.7;3.149; 28.72 ;26.39;26.303
10;1;6889;5.6;9.4;5.5;9.4;0.0;99.2;8.9;0;0;0;1.425;4.99;3.257; 28.54 ;26.38;26.109
10;2;6890;5.6;9.2;5.6;9.2;0.0;99.2;2.2;0;0;0;1.333;5.36;3.241; 28.36 ;26.38;25.963
10;3;6891;5.7;8.7;5.7;8.8;0.0;99.2;3.3;0;0;0;1.283;5.5;3.224; 28.18 ;26.56;25.249
10;4;6892;5.6;8.8;5.6;8.8;0.0;99.2;6.7;0;0;0;1.292;5.47;4.026; 28.01 ;27.01;24.555
10;5;6893;5.4;9.3;5.4;9.4;0.0;99.2;14.5;0;0;0;0.992;5.47;4.543; 27.83 ;27.61;24.473
10;6;6894;5.4;8.8;5.5;8.7;0.0;99.2;37.8;0;0;0;0.667;5.5;4.346; 27.65 ;28.23;24.327
10;7;6895;5.5;8.5;5.5;8.5;0.0;99.2;100.2;4.9;0.0164;1.67;1.167;5.36;3.567; 27.48 ;28.78;24.359
10;8;6896;5.8;8.2;5.9;8.3;0.0;99.2;169.8;105.5;40.6464;45.69;2.508;5.03;2.825; 27.30 ;29.27;24.687
10;9;6897;5.9;8.1;5.8;8.1;264.6;99.2;64.3;298.8;151.4218;195.35;3.85;4.74;2.637; 28.42 ;29.59;25.705
10;10;6898;5.4;7.6;5.5;7.5;264.6;99.2;74.6;604.5;275.5967;381.84;4.675;4.55;3.028; 29.53 ;29.65;27.167
10;11;6899;5.5;7.8;5.6;7.9;264.6;99.2;62.3;471.4;366.7268;531.3;3.867;4.41;3.742; 30.65 ;29.54;28.596
10;12;6900;5.7;8.0;5.8;8.0;264.6;99.2;200.3;586.8;442.4848;602.19;4.833;4.21;4.011; 31.77 ;29.27;29.32
10;13;6901;5.6;8.1;5.5;8.2;264.6;99.2;287.1;677.5;489.5975;580.93;4.575;4.08;4.122; 32.88 ;28.80;29.681
10;14;6902;5.6;7.8;5.6;7.7;264.6;99.2;399.5;856;481.1992;542.72;3.842;3.98;3.371; 34.00 ;28.05;29.128
10;15;6903;5.3;6.8;5.3;6.9;264.6;99.2;226.8;752.5;383.7498;496.25;3.883;4.28;4.031; 33.28 ;27.59;29.708
10;16;6904;5.6;6.7;5.6;6.8;264.6;99.2;52.1;540.4;295.4661;240.15;3.217;4.67;3.174; 32.56 ;27.38;29.25
10;17;6905;5.8;6.5;5.8;6.4;264.6;99.2;87.9;400.4;196.8585;147.79;2.542;5.03;3.013; 31.84 ;27.18;28.945
10;18;6906;5.9;6.6;5.9;6.6;0.0;99.2;91.6;95.7;99.6671;100.53;1.592;5.08;3.411; 31.12 ;26.97;28.728
10;19;6907;5.8;6.7;5.8;6.6;0.0;99.2;112.4;4.9;16.7555;10.14;1.358;4.86;3.419; 30.40 ;26.77;28.085
10;20;6908;5.7;6.6;5.7;6.6;0.0;99.2;124.6;0;0;0;1.775;4.71;3.357; 30.18 ;26.64;27.615
10;21;6909;5.8;6.0;5.8;6.0;0.0;99.2;112.4;0;0;0;2.217;4.4;3.698; 29.95 ;26.55;27.299
10;22;6910;5.4;5.7;5.3;5.7;0.0;99.2;87.9;0;0;0;2.392;4.6;4.106; 29.73 ;26.55;26.657
10;23;6911;5.4;5.6;5.5;5.6;0.0;99.2;37.8;0;0;0;1.517;4.92;4.089; 29.51 ;26.56;25.9
10;24;6912;5.6;5.5;5.6;5.5;0.0;99.2;16.3;0;0;0;1.825;5.26;4.432; 29.28 ;26.55;25.48
10;1;6913;5.6;9.4;5.5;9.4;0.0;99.2;8.9;0;0;0;1.95;5.49;4.817; 29.06 ;26.52;25.244
10;2;6914;5.6;9.2;5.6;9.2;0.0;99.2;2.2;0;0;0;1.833;5.42;4.422; 28.84 ;26.45;24.956
10;3;6915;5.7;8.7;5.8;8.8;0.0;99.2;3.3;0;0;0;2.567;5.52;4.152; 28.62 ;26.57;24.206
10;4;6916;5.6;8.8;5.6;8.8;0.0;99.2;6.7;0;0;0;2.708;5.7;4.144; 28.39 ;26.98;24.171
10;5;6917;5.4;9.3;5.5;9.4;0.0;99.2;14.5;0;0;0;1.867;5.62;4.132; 28.17 ;27.57;24.249
10;6;6918;5.4;8.8;5.4;8.7;0.0;99.2;37.8;0;0;0;1.758;5.54;3.997; 27.95 ;28.30;24.276
10;7;6919;5.5;8.5;5.5;8.6;0.0;99.2;100.2;0;0.0105;1.77;2.692;5.34;3.898; 27.72 ;28.98;24.399
10;8;6920;5.8;8.2;5.8;8.2;0.0;99.2;169.8;75;32.3959;66.26;3.567;5.06;3.682; 27.50 ;29.51;25.011
10;9;6921;5.9;8.1;5.8;8.1;264.6;99.2;64.3;275.1;126.7016;206.97;4.808;4.76;3.851; 28.55 ;29.82;26.313
10;10;6922;5.4;7.6;5.3;7.6;264.6;99.2;74.6;568;232.8586;364.9;4.967;4.42;5.304; 29.60 ;29.88;27.883
10;11;6923;5.5;7.8;5.5;7.8;264.6;99.2;62.3;586.8;336.4622;530.32;4.7;4.16;5.92; 30.65 ;29.79;29.121
10;12;6924;5.7;8.0;5.7;8.0;264.6;99.2;200.3;529.6;433.9657;558.57;5;3.93;5.243; 31.70 ;29.51;29.401
10;13;6925;5.6;8.1;5.7;8.2;264.6;99.2;287.1;646.9;448.0486;617.85;5.4;3.74;4.914; 32.75 ;29.04;29.855
10;14;6926;5.6;7.8;5.5;7.8;264.6;99.2;399.5;819.5;413.0709;684.7;4.983;3.53;4.811; 33.80 ;28.28;30.553
10;15;6927;5.3;6.8;5.3;6.8;264.6;99.2;226.8;604.5;345.8459;406.45;5.15;3.79;5.119; 33.08 ;27.79;29.435
10;16;6928;5.6;6.7;5.5;6.7;264.6;99.2;52.1;419.1;272.4953;303.46;4.775;4;4.944; 32.36 ;27.56;29.729
10;17;6929;5.8;6.5;5.7;6.5;264.6;99.2;87.9;223.9;180.2103;208.64;3.275;4.19;4.559; 31.64 ;27.33;29.589
10;18;6930;5.9;6.6;5.8;6.6;0.0;99.2;91.6;89.7;87.818;88.62;2.733;4.35;4.214; 30.92 ;27.10;29.076
10;19;6931;5.8;6.7;5.8;6.6;0.0;99.2;112.4;0;14.4294;10.83;1.858;4.28;3.87; 30.20 ;26.86;28.457
10;20;6932;5.7;6.6;5.8;6.5;0.0;99.2;124.6;0;0;0;1.933;4.2;4.064; 29.98 ;26.68;27.997
10;21;6933;5.8;6.0;5.7;6.0;0.0;99.2;112.4;0;0;0;2.367;4.1;4.507; 29.77 ;26.58;27.589
10;22;6934;5.4;5.7;5.4;5.7;0.0;99.2;87.9;0;0;0;2.042;4.02;4.329; 29.55 ;26.51;27.255
10;23;6935;5.4;5.6;5.4;5.6;0.0;99.2;37.8;0;0;0;1.575;4.03;3.612; 29.34 ;26.46;26.9
10;24;6936;5.6;5.5;5.5;5.5;0.0;99.2;16.3;0;0;0;1.2;4.1;4.067; 29.12 ;26.43;26.259
10;1;6937;5.6;9.4;5.5;9.5;0.0;99.2;8.9;0;0;0;1.308;4.06;4.017; 28.91 ;26.39;26.097
10;2;6938;5.6;9.2;5.6;9.3;0.0;99.2;2.2;0;0;0;0.85;3.97;3.58; 28.69 ;26.36;25.936
10;3;6939;5.7;8.7;5.8;8.7;0.0;99.2;3.3;0;0;0;0.992;4.1;3.479; 28.48 ;26.56;25.454
10;4;6940;5.6;8.8;5.5;8.8;0.0;99.2;6.7;0;0;0;0.7;4.32;2.534; 28.26 ;27.00;25.408
10;5;6941;5.4;9.3;5.3;9.3;0.0;99.2;14.5;0;0;0;0.625;4.15;2.526; 28.05 ;27.38;25.315
10;6;6942;5.4;8.8;5.3;8.8;0.0;99.2;37.8;0;0;0;1.033;3.9;2.704; 27.83 ;27.76;25.274
10;7;6943;5.5;8.5;5.5;8.5;0.0;99.2;100.2;3.9;0.0101;1.97;0.875;3.3;2.594; 27.62 ;28.16;25.364
10;8;6944;5.8;8.2;5.8;8.1;0.0;99.2;169.8;75;32.5406;62.52;1.867;2.52;2.307; 27.40 ;28.57;25.771
10;9;6945;5.9;8.1;5.9;8.1;264.6;99.2;64.3;177.5;124.3107;176.25;2.417;1.86;2.091; 27.78 ;28.86;26.71
10;10;6946;5.4;7.6;5.3;7.6;264.6;99.2;74.6;349.1;206.3709;303.66;3.65;1.41;2.301; 28.17 ;29.01;27.664
10;11;6947;5.5;7.8;5.5;7.9;264.6;99.2;62.3;435.9;283.4922;333;2.375;0.98;1.359; 28.55 ;28.99;28.219
10;12;6948;5.7;8.0;5.8;8.0;264.6;99.2;200.3;344.2;356.2822;467.3;3.267;0.93;1.345; 28.93 ;28.80;28.908
10;13;6949;5.6;8.1;5.6;8.2;264.6;99.2;287.1;514.8;402.3022;601.5;4.175;1.43;2.15; 29.32 ;28.44;29.31
10;14;6950;5.6;7.8;5.5;7.8;264.6;99.2;399.5;420.1;406.5113;525.49;4.258;1.95;3.005; 29.70 ;27.82;29.274
10;15;6951;5.3;6.8;5.3;6.9;264.6;99.2;226.8;544.4;372.2979;434.71;4.45;2.33;3.75; 29.40 ;27.38;27.614
10;16;6952;5.6;6.7;5.6;6.7;264.6;99.2;52.1;372.8;300.1573;246.25;4.058;2.4;3.786; 29.10 ;27.25;27.346
10;17;6953;5.8;6.5;5.9;6.6;264.6;99.2;87.9;158.8;194.6502;133.02;3.708;2.34;3.701; 28.80 ;27.20;26.227
10;18;6954;5.9;6.6;5.9;6.5;0.0;99.2;91.6;58.2;93.7092;69.22;3.408;2.28;2.97; 28.50 ;27.12;25.494
10;19;6955;5.8;6.7;5.7;6.6;0.0;99.2;112.4;7.9;15.0619;4.82;2.5;2.3;2.798; 28.20 ;26.99;25.407
10;20;6956;5.7;6.6;5.7;6.5;0.0;99.2;124.6;0;0;0;2.1;2.33;2.292; 27.98 ;26.81;25.484
10;21;6957;5.8;6.0;5.7;6.0;0.0;99.2;112.4;0;0;0;1.683;2.34;1.663; 27.75 ;26.61;25.503
10;22;6958;5.4;5.7;5.4;5.6;0.0;99.2;87.9;0;0;0;1.65;2.34;1.062; 27.53 ;26.39;25.414
10;23;6959;5.4;5.6;5.5;5.6;0.0;99.2;37.8;0;0;0;1.875;2.4;1.373; 27.31 ;26.20;25.539
10;24;6960;5.6;5.5;5.5;5.4;0.0;99.2;16.3;0;0;0;1.533;2.52;1.512; 27.08 ;26.03;25.499
10;1;6961;5.6;9.4;5.6;9.4;0.0;99.2;8.9;0;0;0;1.567;2.6;1.578; 26.86 ;25.94;24.931
10;2;6962;5.6;9.2;5.7;9.2;0.0;99.2;2.2;0;0;0;1.283;2.64;1.751; 26.64 ;25.85;24.764
10;3;6963;5.7;8.7;5.7;8.8;0.0;99.2;3.3;0;0;0;1.992;2.64;1.403; 26.42 ;25.93;24.605
10;4;6964;5.6;8.8;5.6;8.9;0.0;99.2;6.7;0;0;0;1.45;2.79;1.012; 26.19 ;26.33;24.503
10;5;6965;5.4;9.3;5.5;9.3;0.0;99.2;14.5;0;0;0;2.167;2.78;0.781; 25.97 ;26.73;24.519
10;6;6966;5.4;8.8;5.5;8.8;0.0;99.2;37.8;0;0;0;1.975;2.49;1.333; 25.75 ;27.25;24.866
10;7;6967;5.5;8.5;5.5;8.4;0.0;99.2;100.2;0;0.0025;0.98;1.575;2.11;1.875; 25.52 ;27.81;24.816
10;8;6968;5.8;8.2;5.8;8.2;0.0;99.2;169.8;59.2;15.4968;32.89;2.225;1.92;1.797; 25.30 ;28.23;25.142
10;9;6969;5.9;8.1;5.9;8.2;264.6;99.2;64.3;319.5;60.3999;83.1;1.783;1.91;1.53; 26.18 ;28.34;25.554
10;10;6970;5.4;7.6;5.4;7.5;264.6;99.2;74.6;494.1;118.1537;157.44;2.533;2.15;1.255; 27.07 ;27.99;26.136
10;11;6971;5.5;7.8;5.6;7.8;264.6;99.2;62.3;694.3;182.2595;205.59;2.892;2.5;0.718; 27.95 ;27.63;26.683
10;12;6972;5.7;8.0;5.8;8.0;264.6;99.2;200.3;850.1;227.1393;412.56;3.617;2.9;0.529; 28.83 ;27.39;27.695
10;13;6973;5.6;8.1;5.7;8.1;264.6;99.2;287.1;730.8;253.9125;482.66;4.358;3.19;1.51; 29.72 ;26.92;28.519
10;14;6974;5.6;7.8;5.7;7.7;264.6;99.2;399.5;883.6;251.7507;437.37;4.758;3.48;2.711; 30.60 ;26.39;28.681
10;15;6975;5.3;6.8;5.2;6.8;264.6;99.2;226.8;717;207.6229;480.59;4.417;3.78;3.142; 30.24 ;26.13;28.296
10;16;6976;5.6;6.7;5.5;6.7;264.6;99.2;52.1;527.6;151.0774;291.94;3.708;4.1;2.922; 29.88 ;26.04;27.527
10;17;6977;5.8;6.5;5.8;6.6;264.6;99.2;87.9;212;94.1945;192.69;2.9;4.12;2.636; 29.52 ;25.97;27.117
10;18;6978;5.9;6.6;5.8;6.6;0.0;99.2;91.6;88.8;39.5846;62.42;1.933;3.71;2.388; 29.16 ;25.86;26.646
10;19;6979;5.8;6.7;5.7;6.8;0.0;99.2;112.4;8.9;5.8097;4.43;1.142;3.28;1.649; 28.80 ;25.77;26.444
10;20;6980;5.7;6.6;5.7;6.6;0.0;99.2;124.6;0;0;0;1.233;2.91;1.677; 28.59 ;25.70;25.985
10;21;6981;5.8;6.0;5.8;6.0;0.0;99.2;112.4;0;0;0;1.767;2.54;1.679; 28.38 ;25.63;25.308
10;22;6982;5.4;5.7;5.4;5.7;0.0;99.2;87.9;0;0;0;1.633;2.18;1.323; 28.18 ;25.57;25.171
10;23;6983;5.4;5.6;5.4;5.6;0.0;99.2;37.8;0;0;0;1.825;1.86;0.892; 27.97 ;25.57;24.78
10;24;6984;5.6;5.5;5.6;5.6;0.0;99.2;16.3;0;0;0;1.642;1.64;0.701; 27.76 ;25.61;24.685
10;1;6985;5.6;9.4;5.6;9.4;0.0;99.2;8.9;0;0;0;1.35;1.48;1.19; 27.55 ;25.68;24.458
10;2;6986;5.6;9.2;5.6;9.3;0.0;99.2;2.2;0;0;0;1.675;1.39;1.549; 27.35 ;25.76;24.478
10;3;6987;5.7;8.7;5.7;8.6;0.0;99.2;3.3;0;0;0;1.758;1.27;1.048; 27.14 ;26.03;24.476
10;4;6988;5.6;8.8;5.6;8.9;0.0;99.2;6.7;0;0;0;1.575;1.26;1.221; 26.93 ;26.75;24.183
10;5;6989;5.4;9.3;5.4;9.3;0.0;99.2;14.5;0;0;0;1.292;1.18;1.39; 26.72 ;27.81;24.132
10;6;6990;5.4;8.8;5.5;8.7;0.0;99.2;37.8;0;0;0;1.433;1.24;1.192; 26.52 ;28.73;23.972
10;7;6991;5.5;8.5;5.5;8.4;0.0;99.2;100.2;3.9;0.0021;2.07;1.367;1.54;1.261; 26.31 ;29.09;24.123
10;8;6992;5.8;8.2;5.8;8.2;0.0;99.2;169.8;100.6;24.9581;84.97;1.783;2.17;0.995; 26.10 ;29.46;25.741
10;9;6993;5.9;8.1;6.0;8.1;264.6;99.2;64.3;322.5;118.4455;237.29;1.467;3.01;0.81; 26.88 ;29.52;26.963
10;10;6994;5.4;7.6;5.5;7.5;264.6;99.2;74.6;471.4;303.6205;388.83;1.583;3.83;0.845; 27.67 ;29.28;27.852
10;11;6995;5.5;7.8;5.5;7.8;264.6;99.2;62.3;639.1;465.5773;548.83;2.908;4.37;0.759; 28.45 ;28.78;28.781
10;12;6996;5.7;8.0;5.8;8.0;264.6;99.2;200.3;771.2;544.8978;608.1;3.242;4.56;1.04; 29.23 ;28.18;29.203
10;13;6997;5.6;8.1;5.5;8.2;264.6;99.2;287.1;653.8;645.3461;653.1;3.983;4.29;1.723; 30.02 ;27.62;29.596
10;14;6998;5.6;7.8;5.7;7.8;264.6;99.2;399.5;724.9;627.7152;556.01;3.583;3.8;2.697; 30.80 ;27.10;29.056
10;15;6999;5.3;6.8;5.3;6.7;264.6;99.2;226.8;379.7;544.5046;530.81;2.8;3.67;3.835; 30.32 ;26.81;29.083
10;16;7000;5.6;6.7;5.6;6.7;264.6;99.2;52.1;200.2;382.3261;291.74;2.733;3.54;3.672; 29.84 ;26.68;27.051
10;17;7001;5.8;6.5;5.8;6.5;264.6;99.2;87.9;102.6;216.1963;185.31;3.25;3.43;2.981; 29.36 ;26.53;26.456
10;18;7002;5.9;6.6;5.9;6.5;0.0;99.2;91.6;32.5;88.4257;45.98;2.358;3.37;2.634; 28.88 ;26.36;25.797
10;19;7003;5.8;6.7;5.8;6.6;0.0;99.2;112.4;0;13.3228;4.14;3.592;3.3;3.04; 28.40 ;26.21;25.381
10;20;7004;5.7;6.6;5.7;6.6;0.0;99.2;124.6;0;0;0;3.35;3.22;2.599; 28.25 ;26.08;25.303
10;21;7005;5.8;6.0;5.7;6.0;0.0;99.2;112.4;0;0;0;2.092;3.03;2.349; 28.09 ;25.93;25.322
10;22;7006;5.4;5.7;5.3;5.7;0.0;99.2;87.9;0;0;0;1.833;2.63;1.853; 27.94 ;25.77;25.29
10;23;7007;5.4;5.6;5.4;5.6;0.0;99.2;37.8;0;0;0;1.983;2.17;1.358; 27.78 ;25.64;25.141
10;24;7008;5.6;5.5;5.5;5.5;0.0;99.2;16.3;0;0;0;2.05;1.83;1.403; 27.63 ;25.59;24.888
10;1;7009;5.6;9.4;5.6;9.5;0.0;99.2;8.9;0;0;0;1.325;1.51;1.182; 27.48 ;25.59;24.835
10;2;7010;5.6;9.2;5.6;9.2;0.0;99.2;2.2;0;0;0;1.7;1.21;1.162; 27.32 ;25.63;24.816
10;3;7011;5.7;8.7;5.7;8.7;0.0;99.2;3.3;0;0;0;1.55;1.05;1.601; 27.17 ;25.91;24.442
10;4;7012;5.6;8.8;5.7;8.8;0.0;99.2;6.7;0;0;0;2;1.11;1.497; 27.02 ;26.76;24.37
10;5;7013;5.4;9.3;5.4;9.4;0.0;99.2;14.5;0;0;0;1.467;1.37;1.092; 26.86 ;28.05;24.317
10;6;7014;5.4;8.8;5.3;8.7;0.0;99.2;37.8;0;0;0;0.875;1.53;0.912; 26.71 ;29.19;24.254
10;7;7015;5.5;8.5;5.5;8.4;0.0;99.2;100.2;3.9;0.001;0.89;0.417;1.41;0.775; 26.55 ;29.99;24.221
10;8;7016;5.8;8.2;5.8;8.1;0.0;99.2;169.8;133.1;23.7335;29.54;1.008;1.18;0.72; 26.40 ;30.47;24.826
10;9;7017;5.9;8.1;5.9;8.1;264.6;99.2;64.3;353.1;139.9544;56.12;1.4;1.53;0.712; 27.00 ;30.50;25.077
10;10;7018;5.4;7.6;5.5;7.6;264.6;99.2;74.6;566.1;339.1154;137.65;2.742;2.65;0.683; 27.60 ;30.32;25.626
10;11;7019;5.5;7.8;5.6;7.8;264.6;99.2;62.3;649.9;504.0189;145.72;3.083;3.6;0.3; 28.20 ;29.73;25.87
10;12;7020;5.7;8.0;5.7;8.0;264.6;99.2;200.3;762.3;620.7535;228.33;2.883;4.06;0.736; 28.80 ;28.93;26.54
10;13;7021;5.6;8.1;5.7;8.0;264.6;99.2;287.1;710.1;687.1098;339.99;3.25;4.13;0.599; 29.40 ;28.06;27.126
10;14;7022;5.6;7.8;5.6;7.8;264.6;99.2;399.5;900.4;692.7896;399.46;3.483;3.69;0.546; 30.00 ;27.17;27.813
10;15;7023;5.3;6.8;5.3;6.7;264.6;99.2;226.8;789;628.8458;420.04;3.192;3.27;2.232; 29.78 ;26.78;28.811
10;16;7024;5.6;6.7;5.6;6.7;264.6;99.2;52.1;540.4;498.7722;292.92;2.858;2.83;2.525; 29.56 ;26.66;28.457
10;17;7025;5.8;6.5;5.9;6.5;264.6;99.2;87.9;338.3;322.4709;157.34;2.508;2.48;2.155; 29.34 ;26.57;27.592
10;18;7026;5.9;6.6;5.8;6.5;0.0;99.2;91.6;51.3;148.9751;59.47;2.058;2.3;2.176; 29.12 ;26.48;27.165
10;19;7027;5.8;6.7;5.9;6.6;0.0;99.2;112.4;12.8;18.4646;6.7;1.375;2.23;1.895; 28.90 ;26.39;26.809
